,ID,b,t_max,tau,umin,Amax,Dmag,fbl,I_bl,I0,start_day,t_max_new,n,m,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25
105,2008-0106,0,2455994.343,14.475,0.601,1.881,0.686,1.0,18.837,18.837,2455260.75,704,699,773,0.008490990643900702,-0.0009564333637128522,-0.012975404626485207,0.0016436858145639983,0.006634500644490734,-0.001167039471767103,-0.0032910131325041953,0.00083381340369848,0.0014925744061584242,-0.0005549604312035868,-0.00035155837631278966,0.00011263403864927065,0.00017833788404091877,-3.1097591195798083e-05,-0.00015960422190699342,1.3007857436413377e-05,8.604062768939885e-05,3.0282575269768896e-05,-6.099210190433579e-05,1.8182379067698824e-05,-4.722221481779809e-06,2.604153491739558e-05,-2.7436919000496385e-05,1.5650030539058588e-05,-1.1785849500769521e-05,1.6311550871044974e-05
106,2008-0107,0,2455981.453,6.747,0.189,5.364,1.824,0.499,18.993,19.748,2455261.0,637,706,736,0.010200716172950307,0.0025613715591719377,-0.014977163141963429,0.0032253425006792866,0.006093487100623743,0.0011586986485529614,-0.0012212816143092199,0.000821373779373794,0.0003018308572798146,-0.00019816878939889708,-3.084738039646632e-05,-0.0010616916177266468,-0.0001438266507827217,-0.0015151804463756876,-6.955563359129013e-05,-0.0016846041773469855,-7.890708976817391e-05,-0.001453197657773504,-3.962105507800787e-05,-0.0010234591685016716,-2.425070833407491e-05,-0.0005562130841573786,-5.115461986193722e-06,-0.00022582911490722854,-5.465393115867037e-06,-4.844243237386679e-05
107,2008-0108,0,2455993.62,22.868,0.323,3.217,1.268,1.0,19.323,19.323,2455261.0,660,698,776,0.018031926797012772,-0.0036590064038564893,-0.02489157151142687,0.005844582734989809,0.009162358164326785,-0.003341112378192602,-0.004286292684445445,0.0022795397202337556,0.0022294019833796965,-0.0012164941327649356,-0.0005869979620785852,0.00036502404032399515,0.00020084237498355691,-0.0002391999232133343,1.7571391963610357e-05,5.5367451716764004e-05,5.24639895423655e-05,-4.8296339147227425e-05,3.149713495612299e-05,-3.494727555509275e-05,1.2316850616359849e-05,8.515433859906854e-06,1.1920549548692554e-05,-8.453788879041585e-06,1.4746907747502429e-05,-5.5101973790231605e-06
108,2008-0109,0,2456015.427,20.425,0.961,1.371,0.343,1.0,14.645,14.645,2455261.0,434,697,849,0.005017798951576629,-0.002319349610601335,-0.006950535135333361,0.004432644122458938,0.002345428850281437,-0.0033359825053703588,-0.000326945501312218,0.0018941551437219055,-0.0004461696106498314,-0.0009084687250669694,0.0005610463178720811,0.00030295751044270164,-0.00034007345013950914,-4.515118522448531e-06,0.00018337202367187718,-6.251340173973842e-05,-5.35318695124705e-05,3.101171000759383e-05,6.0633988696358484e-06,-2.9817024549985908e-05,-5.038424208343779e-06,1.4950173037641566e-05,1.9614982875051793e-05,-5.5777406307127395e-06,-1.3199777678585237e-05,-1.2974769038063648e-05
109,2008-0110,0,2455966.395,20.507,0.346,3.015,1.198,1.0,19.703,19.703,2455264.75,339,589,747,0.04137774571540049,-0.006732995416934331,-0.05307941900110856,0.007858729542198179,0.012606549776392579,0.0016764474767576923,-0.0014726860422106607,-0.00321558749000141,-0.0008612890529014951,-9.708325866838927e-06,0.001300126086027144,0.0007540838280258758,0.0004436761461160552,-0.0002146300536071636,-0.0002868779301464222,-0.00022974481304807975,-4.9558175680303796e-05,5.5756314534848504e-05,3.8941537775931336e-05,1.522069010785339e-05,-2.4779075428068276e-05,-2.9075983532988236e-07,1.1108643988132136e-05,3.033352909070944e-05,1.3421150802817446e-05,4.090422383343684e-06
110,2008-0111,0,2455986.531,10.22,0.164,6.167,1.975,0.517,18.905,19.621,2455264.75,355,705,751,0.01177716304872045,-0.006486219088428953,-0.016065728413331485,0.01181909151822874,0.004178391399195204,-0.007581026605261782,0.00030476843175349794,0.003000497500532953,-0.0005593573056305043,-0.001136820009846676,0.0004908111508098103,0.0002089328982030957,-0.00018504259474240247,-1.4995598564555956e-06,8.70613532035794e-05,4.046123417237203e-06,-3.7959793524673136e-05,0.00010940869611800984,-2.3053452165573546e-05,-3.0504202128489545e-06,2.9393339631862555e-05,5.075009821106493e-05,-1.2222057358529397e-05,6.178632555668023e-06,1.5782624523111915e-05,9.709387414993479e-06
111,2008-0112,0,2456005.515,12.223,0.864,1.459,0.41,1.0,14.216,14.216,2455264.75,593,695,798,0.00509236834186272,-0.0010233458553662764,-0.008330023384999054,0.0022622424194891767,0.005121570973815902,-0.002301070365844807,-0.002972611724050969,0.001883307283430441,0.001547197115398905,-0.0013613293084057876,-0.0006373587220365483,0.0008788102209622969,0.00023141763683411803,-0.0004967750523715845,-7.08477719915708e-05,0.00023902592912484482,1.937829716928413e-05,-0.00011816911262984085,4.965378205799817e-06,5.727218296274439e-05,-7.535153196939979e-06,-2.6234593473311862e-05,8.122684215423388e-06,8.81357681162512e-06,-7.0368010919176195e-06,-2.5438746663980976e-06
112,2008-0113,0,2455989.387,49.96,0.133,7.561,2.196,0.064,18.405,21.386,2455376.75,530,587,652,0.005764075723400101,-0.001384228270474216,-0.0076711201917120065,0.0028469847081953347,0.001882800119453203,-0.0021468728037317268,-4.5175170625670724e-05,0.0008784953982152524,7.545598400777967e-05,-0.00038349604793232737,0.00010310142146915485,0.0002088275761052099,-0.00015441072272590796,-0.00010219067632648323,0.00010051444483305309,4.7010252107868394e-05,-4.663137976145275e-05,1.6947193301129645e-05,1.7836627931249145e-06,4.6871099240905465e-06,-9.104061699190915e-06,1.260680817607839e-05,-7.662085104271358e-06,1.3884274577946347e-06,6.422041643406473e-06,-2.0509491219715348e-07
113,2008-0114,0,2455984.699,11.427,0.15,6.721,2.069,1.0,20.081,20.081,2455260.75,586,703,750,0.014748613576643338,-0.002319878519488286,-0.02329802689878211,0.0050065736237456734,0.01199017894319308,-0.004674553581842625,-0.005138945302204295,0.0029831659857904366,0.002103837321430666,-0.0015026605269394594,-0.0006420296284925141,0.0005375651158732711,0.0001635859576434614,-0.00012902065124927237,-2.5597215189685172e-05,3.177994376998317e-05,8.02902236370784e-05,3.8198340725498755e-05,-6.848567045350671e-05,7.090931009865804e-06,8.422898684103868e-05,1.3116431222738938e-05,-2.5045995827269958e-05,8.532716131301261e-06,2.7402541666850706e-05,9.20141416921937e-08
114,2008-0115,0,2455983.632,16.835,0.2,5.072,1.763,0.197,18.331,20.095,2455261.0,644,699,750,0.007038943054888624,-0.0009353415290502135,-0.010592870087739372,0.0017125269817235282,0.004984113722197352,-0.001028591371070091,-0.002333346686273698,0.0006615158122685001,0.0011282495324795127,-0.00035554951636106283,-0.000386087787177345,9.759192270288253e-05,0.00016402912255927406,-5.8330043155526765e-05,-2.3443535300874555e-05,-1.0828362031977358e-05,1.7983539225444888e-05,-3.5207669322820675e-05,1.130976680780666e-06,2.2887379728904268e-06,2.742351377712053e-06,-3.7575753792493145e-05,-8.880839520291305e-07,3.327799003419141e-06,-5.582199204342719e-07,-1.5831403338121618e-05
115,2008-0116,0,2455983.506,24.402,0.816,1.512,0.449,1.0,18.839,18.839,2455261.0,642,607,768,0.00723912756602659,0.001933856714872079,-0.004381690152939108,-0.004040652530061896,-0.005811797093435609,0.0030698544504819585,0.0033484844288857725,-0.0007162985309198153,-0.001045735672181225,-0.0004827446805049461,0.0007525796325326497,0.0003444392943834321,-0.00014836687082590846,-0.0003411503888602388,-8.453707445821676e-06,0.00024441818650401166,0.00011645476147860918,-7.087015346104818e-05,-0.00011846998520400898,-5.103139939128807e-07,4.673683803836582e-05,-1.3153200389835059e-05,-5.377791024395359e-05,4.752739218946286e-06,7.975754693478441e-05,8.789524903166802e-05
116,2008-0117,0,2455996.216,26.269,0.377,2.793,1.115,0.521,19.054,19.76,2455261.75,623,707,779,0.011383147218926887,-0.0037920551543005636,-0.014461807718804193,0.006531045458127064,0.002745838268000967,-0.0035761865803193476,0.00020546806642162224,0.0013177284079655266,0.00017354235397590403,-0.0007757158614113483,5.4853167708797375e-05,0.0002726471969261528,-1.028139356515378e-05,-0.00013771355111672284,1.1856274832958828e-05,6.842060553016351e-05,-2.1976909315998405e-05,1.1196190609028128e-05,-3.0676979675581736e-05,3.180240407337254e-05,-2.0512671578888488e-05,2.7213198233199253e-05,-1.8910767457212107e-05,1.281861424680045e-05,-1.0364975353732246e-05,8.674879030523181e-06
117,2008-0118,0,2455993.554,19.354,0.101,9.983,2.498,0.408,18.775,19.748,2455261.75,372,711,771,0.015006882690047242,-0.008138634227134657,-0.020030692474442696,0.015173713091449688,0.0039235985653895775,-0.010326043219805101,0.0024641120198527653,0.004270779561242048,-0.002613455899128873,-0.001330455339640869,0.0016763453782562738,-2.928496504685352e-06,-0.0006715582873925861,0.0001771726870332037,0.0002269633792709823,-7.706863373213953e-05,-4.439108595712693e-05,8.008498601348058e-05,2.514483338459137e-05,3.8251287991794044e-05,-1.5213689645855746e-05,7.856358871859042e-05,2.68072172159838e-05,-2.062510118619106e-06,2.573871740233866e-05,5.87051842249777e-05
118,2008-0119,0,2455985.676,8.189,0.19,5.343,1.819,0.173,18.928,20.835,2455265.75,618,697,733,0.005036834035940194,0.002853586759830258,-0.006657839501287725,-0.004435085747298909,0.0010133091294062624,0.002393284802031483,0.00032516950371138385,-0.0006445091909022616,-0.00031967057899233263,0.00011829899317068016,9.6832383698932e-05,-4.2706009879095217e-05,8.701788971994195e-05,-8.671481683721053e-06,8.634973047788395e-05,-8.191600964258238e-05,0.00011125725113518828,-4.074077338215534e-05,9.664076445054458e-05,-5.299149806568037e-05,6.870294637082877e-05,-3.037606892421063e-05,4.107693098305553e-05,-1.7889556177655747e-05,1.4319693295327216e-05,-1.0284240812968486e-05
119,2008-0120,0,2456043.832,42.202,0.473,2.287,0.898,1.0,18.27,18.27,2455265.75,717,652,869,0.011084252093558261,0.002572324494439361,-0.01584856483715303,-0.005303172080562592,0.00679528116052581,0.00518594315044629,-0.00257604018889682,-0.0039660872522615,0.00016323769386262347,0.002258773910381441,0.0006150139019324995,-0.0012182678343908798,-0.0006142847543154196,0.0006582849124092825,0.0005527987973859245,-0.00018393196916344727,-0.000307089247731216,3.61113419725546e-06,0.00023548772985855311,5.914885362717354e-05,-0.00020581240626388193,-0.00014506638276394,9.929970987375167e-05,0.00011971150938934436,4.693622710007154e-05,-3.867912517530806e-05
120,2008-0121,0,2455983.705,9.698,0.911,1.414,0.376,1.0,18.847,18.847,2455260.75,684,702,741,0.006695217560435712,0.000689646762453366,-0.008994821560047923,-0.0012671177175975338,0.002284571087933793,0.0007380793313252233,-4.7066542249940736e-05,-0.00019570727235254017,5.457129437165423e-05,7.047726976645149e-06,3.52196656468268e-05,-9.908023348987786e-06,1.289621474279874e-05,6.246225686932367e-06,-3.428197368528582e-06,9.533685775049903e-06,-5.729717212995316e-06,1.1179517847834854e-05,-1.3504885421395068e-05,4.5430897107353024e-06,-8.134368108322604e-06,5.070455708994969e-06,-6.478369671623277e-06,5.166074712966736e-07,-3.312347212503854e-06,8.695962663489804e-07
121,2008-0122,0,2455986.98,10.388,0.699,1.681,0.564,0.726,15.205,15.552,2455261.0,480,680,782,0.005613158335633206,-0.0024098826391008438,-0.008043988171637007,0.004373217939284539,0.0034248246204884505,-0.002990164432989612,-0.0017850704771859498,0.0017364845073660996,0.0011574502875393382,-0.0010503644080851308,-0.0006295730183096613,0.0006161984431075539,0.0003951366268587241,-0.00041978072574796517,-0.00021689030873537978,0.000248420886978123,0.00013227503006017847,-0.00015658784532891217,-6.484411026244759e-05,9.701785317456458e-05,2.986391498549724e-05,-5.912597833846956e-05,-1.8133273292266097e-05,3.432794872155763e-05,6.611741063880366e-06,-2.1134202498685688e-05
122,2008-0123,0,2456029.02,50.615,0.942,1.386,0.354,1.0,18.329,18.329,2455261.0,721,634,876,0.006713526823804578,0.0005716410626084881,-0.00776714108678453,-0.001064859788327139,0.0015478490996333322,0.0014162664730234206,-0.0010126496158963324,-0.0012321625575117635,0.000536869183187944,0.00020660702539055802,-0.0002114261631332488,0.0001449141432433028,-3.9094220848470044e-06,-0.0001614196673661013,0.00013558244994157746,0.00010204438486212763,7.05241341158352e-05,0.00019145060656539293,2.6328828722890766e-05,-0.00017022711953762422,-1.2472450488936356e-05,-2.9864298082086094e-05,-0.00013420003549650955,6.0016036925201686e-06,0.0001360814063059089,-1.9876839085437438e-05
123,2008-0124,0,2455987.614,14.526,0.04,25.178,3.503,0.133,19.788,21.979,2455261.75,602,711,738,0.008669752871999132,-0.002606308833013132,-0.021145297786777796,-0.005128507717409812,0.0016738879494958055,-0.0011088523251205449,-0.00258982053155188,-0.0009385761859626226,0.00018501755945869147,0.0006537365445964243,0.0015841658028569665,0.0017547814660320783,0.0027505804479520425,0.002180051825570737,0.0030109961103973104,0.0021080272487884444,0.002636604592817101,0.0015945130366356844,0.0018113287877234037,0.0009468537825518349,0.0009726464144197099,0.00041870519450709653,0.00036133343809319576,0.0001149225699153314,7.880434333148347e-05,1.0653392908500802e-05
124,2008-0125,0,2456000.845,9.002,0.162,6.226,1.986,1.0,15.542,15.542,2455264.75,374,690,783,0.0084625132936473,6.95893364906202e-05,-0.015470627608877999,-0.0001366663444869552,0.012757756645184032,0.00011420832589494317,-0.01050659090954829,1.345475636093956e-05,0.00816648097163364,-9.116147881744235e-05,-0.005859185823682301,0.0001388607534996021,0.003876409647300162,-0.00013909757843739228,-0.002376744718579408,0.00010227367371894869,0.001354916687380934,-8.384089788843566e-05,-0.0007094571104411412,6.50773751021869e-05,0.0003713446496027786,-5.7625703167500644e-05,-0.00015970734477218198,3.168228166681811e-05,9.5995063619999e-05,-2.742879552802645e-05
125,2008-0126,0,2455988.538,7.267,0.365,2.878,1.148,0.38,17.966,19.015,2455260.75,687,710,746,0.006150081679303618,-7.118635760514757e-05,-0.00999678521533703,-0.00027260841244941607,0.004605731555236528,9.696352772386993e-05,-0.0017600486238962532,-0.00020289600622924752,0.00045579213123659413,4.157070120956018e-05,-0.00010849860097655604,3.12168264333387e-05,0.00015788917338359405,6.726894520680118e-05,7.272876310948185e-05,8.632532306404684e-05,0.00015956913258925853,8.278932692562121e-05,0.00010567262098449287,6.615732560660269e-05,8.771712995902866e-05,4.3582138402966825e-05,4.812589192868977e-05,2.2471710832763113e-05,2.2024581619818135e-05,8.344968355736202e-06
126,2008-0127,0,2455991.736,4.202,0.952,1.378,0.348,1.0,18.082,18.082,2455260.75,649,716,749,0.0039824991977097934,-0.0005787464092457163,-0.006190711870142839,0.0004999629647037021,0.0022997614713980833,-0.000597055412506315,-0.0006321876063333973,6.45436615919503e-05,0.0001405033365958825,-1.549588774404282e-05,-2.0511384186632523e-07,6.747239449771121e-05,7.190424765057032e-05,0.00014582334078553998,7.269816920383425e-05,0.00012610693195983378,8.988303165834609e-05,0.0001238192535331255,7.429202215245734e-05,8.542744090428786e-05,5.305678267386201e-05,5.111583959183971e-05,2.6790805592193285e-05,2.102911726871526e-05,1.1715531960005074e-05,5.996770751691084e-06
127,2008-0128,0,2456006.852,66.43,1.506,1.132,0.135,1.0,17.842,17.842,2455271.75,389,662,867,0.003616826416324153,-0.00045581844023892824,-0.0035961488077479453,0.0010275870798385986,-0.0003827194976704456,-0.0003521123747150586,0.0002192179123486187,-0.0003281050598012081,0.00014245957626137537,-0.00011507536623516502,-7.036767410890686e-05,0.00015929271893884688,2.1793389434775205e-05,0.0002873843781095686,0.00010729736665188449,-0.00026807465039844304,-4.748645372554792e-05,-4.9013635754585966e-05,-5.138005570141303e-05,0.00013902875060871643,6.41017899656343e-05,7.170552338957775e-06,-4.8326863900633795e-06,-0.00010608064344113254,-2.7610377487610904e-05,4.010078728630584e-05
128,2008-0129,0,2456000.27,20.383,0.71,1.661,0.551,0.635,15.893,16.386,2455265.75,208,660,796,0.0047096345119059645,0.0010241287464917393,-0.0074076961670089935,-0.0019894542823449086,0.004184881461595432,0.0017420392811722204,-0.002347469373767785,-0.0014270377441643928,0.0011921012714309483,0.0010321835001020848,-0.0004438726629582322,-0.0005870458171602194,0.00015213705922498301,0.00032612007853874983,-2.8367649625145897e-05,-0.00018866931192185752,-2.1874692294634916e-05,9.3277858691516e-05,2.2289293226997712e-05,-4.554221118870016e-05,-9.677793035118259e-06,2.8584151710955867e-05,7.035382570594006e-06,-1.5914359661909288e-05,-1.1210800202947184e-05,7.877990995419546e-06
129,2008-0130,0,2455992.136,5.197,0.448,2.399,0.95,1.0,17.861,17.861,2455260.75,391,704,763,0.006766948847347577,-0.001800637730467105,-0.009842520814836551,0.003652027590555155,0.004504289973870276,-0.0031122461169102457,-0.002298172882080415,0.0021398105143948095,0.0013679206389475374,-0.0012574949756474882,-0.0005732004315402573,0.0005963680475329451,0.00024523924501202,-0.00031403534431010235,-5.646730845835864e-05,0.00013130189883392925,-1.1137786422162897e-05,-7.163970774507505e-05,-8.882082389274498e-07,3.473835927804567e-05,-5.29408519470611e-05,-1.1134956594171736e-05,2.9992886880526607e-06,6.669716142221661e-06,-5.227716989763371e-05,6.291898361390273e-06
130,2008-0131,0,2455974.942,244.381,0.072,13.909,2.858,1.0,19.925,19.925,2455260.75,662,606,981,0.03447585761182365,-0.012018225858450948,-0.024986903583394435,0.01938672351835238,-0.001404937643695776,0.002291932831334435,-0.0031875508828743734,0.001579446688739476,0.0008010807460588916,-0.004117194162972874,0.0026038904788423657,0.00023333173503126023,-0.0033744677442945556,0.0016342400752085348,0.0026429276823835756,-0.003765820530672602,0.00037950689447161813,0.004274944570062478,-0.0023610685032674035,-0.003210142869765206,0.003006230094410625,0.0011533139001841484,-0.002673517696394881,-0.00010534714489239603,-0.0010440250189221224,-0.0022428900899468117
131,2008-0132,0,2456005.145,19.051,1.756,1.088,0.091,1.0,17.313,17.313,2455260.75,688,715,799,0.0024664015586174097,-0.0008530090517126919,-0.0022228651121588817,0.0010896330908280775,-0.000612547756213335,-5.1776532230518474e-05,-4.155968055813017e-05,-0.00011077730612290785,0.00043154245409274874,-0.0001807776185967004,0.00010804764003076502,0.00013030621765343118,-0.00016527999398753912,-6.467661052456583e-05,4.133281642746793e-05,1.0108438292655218e-05,1.0052813039914817e-05,1.6292667822199643e-05,-4.028914427282214e-06,6.6926720402691546e-06,-7.4299360643202184e-06,4.99228730686318e-06,-6.106868509289938e-06,-1.4461498651160579e-06,2.6408732044842362e-06,4.269408643815175e-06
132,2008-0133,0,2455990.128,5.596,0.651,1.77,0.62,1.0,19.453,19.453,2455260.75,639,716,749,0.007232144338943853,-0.0010626815638801127,-0.010623823924300845,0.0028129371536368794,0.003658653658758722,-0.0017015645108874543,-0.0005432907041217222,0.0005584172005905346,6.161597234276852e-05,-0.00010635066032485782,1.0964660361525306e-05,-1.1727079265482795e-05,-4.204278564510803e-05,-1.8874714053437658e-05,2.5664382573513803e-05,-0.00011747500768646309,4.8773042752307196e-05,-0.00011145055897043022,6.518384418440279e-05,-0.00011255709991615749,5.675123619724589e-05,-7.534784497841835e-05,3.2208009614467575e-05,-3.937228144999559e-05,1.719826089784462e-05,-1.395303129126886e-05
133,2008-0134,0,2455991.917,29.008,0.016,61.287,4.468,0.051,18.644,21.875,2455260.75,648,716,745,0.008736186104503602,0.004550774948599415,-0.016196909046935232,0.00040418238529979934,0.004006302311763761,0.002729278092464599,-0.002143463767499246,0.00031329262884131193,9.421248266260853e-05,-0.0001641424364706823,0.0005976567689988706,-0.0012078362218804007,0.0009531410906418688,-0.0016429860139534776,0.0012428526868613074,-0.0017511783234393432,0.0011255845947382376,-0.0014677569759601785,0.0008451358689759134,-0.0009943041696545997,0.0004823815599424003,-0.0005281816014591779,0.0002099774135848543,-0.00019574068143109763,4.694193362587014e-05,-4.540163084482641e-05
134,2008-0135,0,2456011.752,27.35,0.116,8.679,2.346,0.616,18.31,18.836,2455261.0,406,700,810,0.015574613636050843,-0.0017705668411285803,-0.024925680165417418,0.00444050738584496,0.01518544367807664,-0.005019028400667382,-0.010005171666479918,0.004604505102774428,0.006708676168377896,-0.003943561081432485,-0.0041722785380173405,0.0034291450504516006,0.002501586838038036,-0.002678259444442175,-0.0013271231692477874,0.001877000261356242,0.0006733731315054583,-0.0012438830003626401,-0.00033676022814226476,0.0007535388339657162,0.00017669692195703012,-0.0004899541572501541,-6.582939966964079e-05,0.000245816650441183,1.1047006241580377e-05,-0.00021930909902442302
135,2008-0136,0,2455994.119,16.206,0.214,4.759,1.694,0.13,18.443,20.656,2455264.75,365,712,762,0.0048867889726645596,-0.002490487717517135,-0.006130852226997886,0.004603433758291809,0.000763830256913332,-0.0029426899520815127,0.0007286417876365125,0.0010998287059760475,-0.00040299387338159495,-0.00036582154431380335,0.0001987890253898602,6.200978388262989e-05,-5.2304315434352215e-05,-1.671251433676741e-05,3.2953796594435056e-05,8.255728714693054e-06,-1.2893101778304295e-05,7.139900455790002e-06,7.198327998342728e-06,6.814861561641252e-06,-1.53384221976319e-05,1.9021238508778835e-05,2.741429985029206e-06,-7.826042769166448e-10,-6.564708064523756e-06,9.211794186284731e-06
136,2008-0137,0,2455989.981,2.356,0.258,3.971,1.497,1.0,19.137,19.137,2455260.75,693,718,741,0.0077392330395855136,0.0005326352468003309,-0.011497851183810717,-0.0007294106634027224,0.004263554826888688,0.00039046942588578953,-0.00048030131179824264,-0.00022179935404510905,0.0004570624623794823,0.00017179984791203742,0.0003358353529481289,-5.173758080946725e-05,0.0003063736087620282,-4.294880819745492e-05,0.00011080085422340442,-6.540882601338174e-05,-0.00017224413496155568,-2.0345761643563735e-05,-0.0003778545934630523,-4.4075526478372063e-07,-0.0003914803768492428,2.0281496708437864e-05,-0.00022575862088730473,1.2710261926068945e-05,-6.736992301712492e-05,4.195470143810001e-06
137,2008-0138,0,2456005.822,21.279,0.124,8.098,2.271,1.0,19.006,19.006,2455283.0,433,679,755,0.02272283878342212,0.00682924266634108,-0.03315657999849163,-0.013460258177283429,0.014554406804627022,0.011290381554359845,-0.0063343375839646065,-0.008012172473184073,0.0025666518307039285,0.005334349522439005,7.039941275417428e-05,-0.003077910213467646,-0.0008366376872570181,0.0013713004405228727,0.0007323716458083494,-0.0004910432848215706,-0.0004610330970107246,0.00013348405768141765,0.00024573149609459613,2.801361651174081e-05,-0.00011730878914562513,-3.28014073249354e-07,3.7627290723689945e-05,2.30431709261561e-05,-2.4315393256686306e-05,3.2556454274381503e-05
138,2008-0139,0,2455984.651,17.112,0.197,5.145,1.779,0.519,18.696,19.408,2455260.75,341,705,758,0.015036873762137878,-0.007324004250579907,-0.01887259584266176,0.012230980407418959,0.0029205697189780403,-0.006364770945940952,0.0009081483009784174,0.002184056752837735,-0.00045175970699871476,-0.001026802570135214,0.0005367218434019794,0.0001330625185404842,-0.00012787567000595496,-6.998983060541624e-05,7.805956067196031e-05,4.3417194678111774e-05,-3.087379972504933e-05,6.0010926497061135e-05,-1.5077940082156108e-06,3.7787634088897636e-05,-9.114714363552129e-06,6.267557547906291e-05,-4.58541551372441e-06,9.667973949576147e-06,1.7982322966150383e-05,2.3915208231016642e-05
139,2008-0140,0,2455996.115,4.719,0.644,1.784,0.629,1.0,14.306,14.306,2455261.0,398,720,752,0.009541373034714692,0.0015502506595456193,-0.01506734035445625,0.0014363236552682873,0.005677257391328097,0.0008848291477183919,-0.0017928064002683925,0.00040038448265535855,0.00030214253957423955,-9.743382816160616e-05,2.6998810015990776e-05,-0.0005011871297452905,0.00029340832597336386,-0.0008408114161376442,0.0002521116908899575,-0.000893747222872863,0.00029854460379464756,-0.0008154739691152246,0.0002248237778676605,-0.0005929155869705423,0.00014982058215273235,-0.00034747132928443194,6.73271934519482e-05,-0.00014474850579492273,2.63388310200448e-05,-3.799896354580788e-05
140,2008-0141,0,2455989.879,2.032,1.697,1.096,0.1,1.0,16.371,16.371,2455261.75,617,716,740,0.0011930230120439074,0.00019050580088336063,-0.0017324320329002965,-0.0002143894097835345,0.0005779048658106912,7.608924920358134e-05,-8.727890111493912e-05,-1.4664242315108168e-05,-4.160534818880303e-06,3.823300809592031e-05,-4.683237183436614e-06,1.3254446255040052e-05,-6.478762119776506e-06,5.017471852739418e-06,6.969861990160597e-06,-1.3224625149296672e-05,1.400928992252405e-05,-2.367578880534893e-05,1.891008355230081e-05,-2.5957545311583916e-05,1.402846857388293e-05,-1.941340695967147e-05,7.945535567297236e-06,-9.103278318908307e-06,2.242350676562301e-06,-2.6716796471909104e-06
141,2008-0142,0,2455987.036,18.042,1.127,1.264,0.254,1.0,18.151,18.151,2455283.0,585,584,744,0.004425125381803548,0.0014426134189616012,-0.0031358021570096497,-0.002074740437320855,-0.0027141333724189955,0.0005479158377952638,0.0015931174389693641,0.00048276268185266875,-0.00022256825972841022,-0.0006416909407849738,-0.0002145623130608371,0.00012657871577456903,0.0003243070627737903,0.00018966363107947876,3.7038886182481373e-06,-8.612368751038593e-05,-7.139770049849152e-05,-3.779068745446203e-06,2.2199947602539976e-05,1.960334697349501e-05,-2.0740001681096727e-06,-1.9594213798135922e-05,-2.4457404492650105e-05,-1.1263289552780089e-05,8.503642293621944e-06,3.230157388638884e-05
142,2008-0143,0,2455991.97,13.301,0.191,5.314,1.813,0.51,19.814,20.545,2455261.0,599,718,748,0.017062744753811917,-0.0007703814133863263,-0.020751093332532108,0.0029112218064693807,0.009770212191346125,-0.0013413457436186598,-0.000246582263083145,0.0005392435792947085,0.0005239006811432724,-0.00015428253613743173,-0.0006283595114023111,-6.123810665040777e-05,-0.0011191967199561243,-0.00029340103526789087,-0.001402334665530181,-0.00024612507919695426,-0.0013075469636115837,-0.00025342964408655764,-0.0009882017700550718,-0.00017245766716231345,-0.0005919254049707224,-0.00010649499204014221,-0.00025209583971946804,-3.8737370376153655e-05,-6.952116415215026e-05,-1.2571797621771524e-05
143,2008-0144,0,2456026.263,20.674,0.541,2.047,0.778,1.0,17.262,17.262,2455268.75,495,697,820,0.008957594599626069,1.6257380783495976e-05,-0.014279126136122425,0.0001747209135241465,0.008445992996529298,-0.0003004999567685247,-0.005203756944651619,0.00020779008422410145,0.003154381692745055,-0.00015702661885968027,-0.0017123082244317768,0.0001444947790919113,0.0009923810629064195,-0.00014849155846875887,-0.0005515447865678083,0.00011416519386743552,0.00026668790645378876,-5.615308103921075e-05,-0.00014051975214401577,2.5054737854196715e-05,9.496709631314527e-05,-2.3757430355356565e-05,-5.326872671715053e-05,2.1645720283591303e-05,3.1881292561625664e-05,-2.0258491450056724e-05
144,2008-0145,0,2455994.248,60.516,0.162,6.225,1.985,0.318,19.517,20.761,2455265.75,193,674,786,0.015138849371873415,-6.709664175942321e-05,-0.020688141281376658,0.00034897847294823717,0.007363507828291294,-0.0008186274672473061,-0.003854952985641519,0.0007986089084427075,0.0029541053026062697,-0.00017600506298481305,-0.0011528555715695575,2.905830274749377e-05,0.00018107856796741197,-0.0002511355914426131,7.635685081453776e-05,0.00016302120356854162,2.0796410895237643e-05,-5.693672029695405e-05,-3.999712898303881e-05,3.339151459606805e-05,4.313909187116869e-05,-1.0663989257231134e-05,-3.8737581246680465e-05,1.1769328162854228e-05,-2.077263905663514e-06,-7.772048834468714e-06
145,2008-0146,0,2456012.844,81.553,0.46,2.345,0.925,1.0,19.152,19.152,2455260.75,415,599,844,0.02633581817296808,-0.0034928984845573525,-0.024037926450325785,0.004005557421925578,-0.006011652773951069,0.0017153537966870494,0.003107279306381516,-0.0029463532930246073,-0.0011761261852377995,0.0006481080151070914,0.0020551063992360077,-0.00016879693548811704,-0.0004190782485549466,0.00025868423903403374,0.0005829351358236338,-5.286274158029176e-05,-0.00040785931217993007,4.351069629945746e-05,4.495848427257891e-05,-0.00017383547527132352,-0.00024093025615763534,0.0001492326449982095,0.00018957041627305494,-2.4050500007288877e-05,-0.00016093029327767248,9.289067677396071e-05
